product_name,cost_low,cost_high,currency,min_order_quantity,unit,supplier_name,source_url
Pipe part,0.10,0.30,USD,50,Pieces,Chengdu Jingbang Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Precision machined aluminum part,3500.00,4500.00,USD,1,ton,Lvya (Xiamen) Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Aluminum.html
Precision machined aluminum part,2800.00,3000.00,USD,5,ton,Shanghai Reliance Alloy Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Aluminum.html
Precision machined aluminum part,2.90,3.50,USD,500,kg,Zhangjiagang Dayang Aluminium Industry Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Aluminum.html
Precision machined part,0.10,0.10,USD,100,piece,Xiamen HYM Precision Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Part.html
Precision machined part,0.50,6.00,USD,1,piece,Yantai Tuomax Metal Product Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Part.html
Precision machined part,4.99,6.99,USD,10,piece,Suzhou Provence Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Part.html
Precision nut,0.28,0.62,USD,5000,Pieces,Ningbo Yongbiao Fastener Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Precision nut,0.10,0.30,USD,500,Pieces,Hangzhou Shengpeng Hardware Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Precision plastic gear,0.35,0.50,USD,100,Pieces,Shaoxing Guoteng Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Spur_Gear.html
Precision plastic gear,0.29,2.69,USD,10,Pieces,Weifang Jufeng Gear Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Spur_Gear.html
Prototype part,1.00,100.00,USD,1,piece,Jiashan Crystal Model Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Injection_Mold_Auto_Part.html
Prototype part,0.10,8.80,USD,1,piece,Xiamen Ballgarii General Equipment Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Injection_Mold_Auto_Part.html
Prototype part,2.30,2.30,USD,1,piece,Zhongshan Holy Precision Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Injection_Mold_Auto_Part.html
Roof trim,2.00,2.00,USD,1000,meter,Marlene Industry and Trade Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Headliner_Roof_Trim.html
Roof trim,2.00,10.00,USD,1,piece,Gangzheng Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Headliner_Roof_Trim.html
Roof trim,0.40,1.50,USD,500,meter,Hebei Changlian Rubber & Plastic Products Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_Headliner_Roof_Trim.html
Rubber engine mount,4.50,5.00,USD,200,piece,Zhejiang UTS Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Engine_Mount.html
Rubber engine mount,10.50,12.50,USD,10,piece,Guangzhou Babi Hu Auto Parts Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Engine_Mount.html
Rubber engine mount,4.00,8.00,USD,100,piece,Wuhu GDST Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Engine_Mount.html
Rubber-to-metal bonded part,0.50,5.50,USD,10,piece,Xiamen Yuken Import and Export Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Moulded_Rubber_Part.html
Rubber-to-metal bonded part,0.01,1.00,USD,1000,piece,Tongxiang Spring Rubber & Plastics Tech Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Moulded_Rubber_Part.html
Rubber-to-metal bonded part,1.20,3.80,USD,500,piece,Shenzhen Hongweixin Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Moulded_Rubber_Part.html
Seal,0.08,0.10,USD,1000,Pieces,Ruian Taiyue Electromechanical Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Seal,1.00,1.00,USD,1,Piece,Shanghai Trisun Parts Manufacture Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Seal,0.10,9.90,USD,100,Pieces,Jiangyin No.3 Rubber Manufacturer Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Seat,42.70,52.20,USD,160,piece,Shanghai Anma Industry Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat,70.00,80.00,USD,50,piece,Shandong Haosong New Material Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat,52.00,225.00,USD,1,piece,Xiamen Golden Dragon Auto Seat Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat adjustor,42.70,52.20,USD,160,piece,Shanghai Anma Industry Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat adjustor,70.00,80.00,USD,50,piece,Shandong Haosong New Material Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat adjustor,52.00,225.00,USD,1,piece,Xiamen Golden Dragon Auto Seat Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat.html
Seat belt,5.00,5.30,USD,100,Piece,Wuxi Mingke Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Seat_Belt.html
Seat belt,1.70,2.00,USD,100,Piece,Wuxi Mingke Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Seat_Belt.html
Seat belt,3.00,3.50,USD,50,Piece,Wuxi Chuanghecheng Metal Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Seat_Belt.html
Seat control module,200.00,295.00,USD,1,Piece,Hebei Fensu Power Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Control_Module.html
Seat control module,346.00,493.00,USD,1,Piece,Guangzhou Shangjia Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Control_Module.html
Seat control module,510.00,570.00,USD,5,Piece,Shaoxing Tosen Auto Part Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Seat_Control_Module.html
Seat frame,15.00,30.00,USD,5,piece,Qingdao Keruyun Industrial Technology Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat_Frame.html
Seat frame,10.00,10.00,USD,100,piece,Hebei Zhiyou Electrical & Mechanical Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat_Frame.html
Seat frame,11.00,13.00,USD,100,piece,Qingdao Touch Rich Imp & Exp Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Auto_Car_Seat_Frame.html
Sensor filter,0.60,0.70,USD,1000,Piece,Hangzhou Rainbow Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor_Filter.html
Sensor filter,1.80,2.00,USD,500,Piece,Hangzhou Rainbow Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor_Filter.html
Sensor filter,2.00,3.00,USD,20,Piece,Guangzhou Answk Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Sensor_Filter.html
Sensor interface IC,0.58,15.00,USD,100,Piece,Shenzhen Semilotec Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Sensor_Interface_IC.html
Sensor interface IC,0.15,0.25,USD,1,Piece,Fastline Circuits Co. Limited,https://www.made-in-china.com/products-search/hot-china-products/Sensor_Interface_IC.html
Sensor interface IC,1.50,1.50,USD,100,Piece,ShenZhen Nova Semiconductor Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Sensor_Interface_IC.html
Shaft,10.00,30.00,USD,1,Piece,Shanghai Nashen Auto Assembly Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Drive_Shaft_Auto.html
Shaft,0.40,1.00,USD,2000,Pieces,Ningbo Micro Precision Machining Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Drive_Shaft_Auto.html
Shaft,49.00,999.00,USD,1,Piece,Suzhou Meigang Eng Tech Limited,https://www.made-in-china.com/products-search/hot-china-products/Drive_Shaft_Auto.html
Sheet metal part,0.10,1.99,USD,10,piece,Qingdao Zhongyuxing Industrial Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Cold_Forged_Part.html
Sheet metal part,0.10,3.96,USD,1,piece,Shenzhen High Precision Components Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Cold_Forged_Part.html
Sheet metal part,0.20,0.80,USD,100,piece,Cangzhou Zonpe Metal Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Cold_Forged_Part.html
Shift fork,2.00,10.00,USD,500,piece,Quanzhou Zixiang Hardware Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Transmission_Shift_Fork.html
Shift fork,7.00,10.00,USD,20,piece,Shaoxing Change Auto Synchronizer Ring Co Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Transmission_Shift_Fork.html
Shift fork,2.00,5.00,USD,50,piece,Shandong Welle Vehicle & Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Transmission_Shift_Fork.html
Shock absorber,22.00,26.00,USD,10,piece,Jieke (Guangzhou) Intelligent Automobile Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Shock_Absorber.html
Shock absorber,35.00,60.00,USD,100,piece,Qingdao Century Hengyuan Machine Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Shock_Absorber.html
Shock absorber,30.00,35.00,USD,10,piece,Dombetter Air Spring (Nantong) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Shock_Absorber.html
Smart new energy vehicle,15000.00,150000.00,USD,1,piece,Yuncheng City Yanhu District Changchi Auto Service Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Keyless_Entry_System_Car.html
Smart new energy vehicle,39510.43,41615.79,USD,1,piece,Kunming Car Coke Automobile Sales & Service Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Keyless_Entry_System_Car.html
Smart new energy vehicle,31000.00,33000.00,USD,1,piece,Shandong Desheng Supply Chain Management Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Keyless_Entry_System_Car.html
Spring,0.01,0.04,USD,1000,Pieces,Yangzhou Baijia Spring Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Compression_Spring.html
Spring,0.60,5.60,USD,50,Pieces,Qingdao Everlasting Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Compression_Spring.html
Spring,0.02,5.00,USD,1000,Pieces,Fuzhou Futeng Spring Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Compression_Spring.html
Steering gear,4.00,15.00,USD,50,piece,Suzhou Kamien Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Gear_Rack.html
Steering gear,21.00,23.00,USD,5,piece,Hebei Oudu Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Gear_Rack.html
Steering gear,32.00,50.00,USD,2,piece,Dongying Hengchen Automobile Braking System Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Gear_Rack.html
Steering shaft,13.81,16.03,USD,10,piece,Suifenhe Huayue Economic and Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steering_Shaft.html
Steering shaft,16.00,25.00,USD,1,box,Yancheng Terbon Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steering_Shaft.html
Steering shaft,1.60,2.30,USD,5,set,Nanjing Leading Auto Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Steering_Shaft.html
Steering wheel,29.60,35.80,USD,100,piece,Ruici Metal Product (Dalian) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Steering wheel,2.21,2.50,USD,10,piece,Guangzhou Boyuan Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Steering wheel,7.80,7.80,USD,200,set,Ningbo Dicong Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Steering wheel switch,29.60,35.80,USD,100,piece,Ruici Metal Product (Dalian) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Steering wheel switch,2.21,2.50,USD,10,piece,Guangzhou Boyuan Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Steering wheel switch,7.80,7.80,USD,200,set,Ningbo Dicong Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Steering_Wheel.html
Streaming media mirror,25.00,28.00,USD,2,piece,Rope Innovation Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Streaming_Rearview_Mirror.html
Streaming media mirror,15.00,45.00,USD,50,piece,Tian Yi Technology (Shenzhen) Company Limited,https://www.made-in-china.com/products-search/hot-china-products/Streaming_Rearview_Mirror.html
Streaming media mirror,54.00,62.00,USD,2,piece,Jinggoal International Limited,https://www.made-in-china.com/products-search/hot-china-products/Streaming_Rearview_Mirror.html
Stud,0.087,0.102,USD,2000,Pieces,Shanghai Tengri Metal Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Stud,0.10,0.10,USD,100,Boxes,Handan Qijing Fastener Manufacture Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Stud,0.10,0.25,USD,1000,Pieces,Handan Haosheng Fastener Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bolt_Nut.html
Sunroof reinforcement part,0.67,0.87,USD,500,piece,Smart Mold Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Sunroof_Part.html
Sunroof reinforcement part,5.00,30.00,USD,100,piece,Prius Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Sunroof_Part.html
Sunroof reinforcement part,8.29,8.29,USD,100,piece,Shandong Seto Auto Glass Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_Sunroof_Part.html
Tensioner pulley,2.75,10.00,USD,100,piece,Sichuan Mighty Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Belt_Tensioner_Pulley.html
Tensioner pulley,8.00,12.00,USD,10,piece,Guangzhou Lingyue Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Belt_Tensioner_Pulley.html
Tensioner pulley,12.50,14.00,USD,10,piece,Guangzhou Fengming Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Belt_Tensioner_Pulley.html
Terminal,145.71,157.86,USD,4,piece,Guangzhou Ruchu Imp. & Exp. Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
Terminal,70.00,95.00,USD,2,piece,Chongqing Chenze Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
Terminal,75.00,105.00,USD,100,piece,Qingdao D&E International Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
Thermal gel,0.09,0.09,USD,100,Pieces,Shenzhen Mingxing Electronic Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Aluminum_Heat_Sink.html
Thermal gel,1.50,1.90,USD,1000,Pieces,Zhongshan Shengerfu Electronic Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Aluminum_Heat_Sink.html
Thermal insulation pad,0.69,1.99,USD,500,Pieces,Dongguan Huahang Xinma Heat Insulation Material Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Heat_Shield.html
Thermal insulation pad,2.61,2.96,USD,200,Pieces,Jinhua Qingjifeng Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Exhaust_Heat_Shield.html
Thermal management hose,0.40,2.20,USD,500,Meters,He Bei Hong An Rubber & Plastic Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Rubber_Hose.html
Thermal management hose,0.20,3.50,USD,100,Meters,Hebei Congben Vehicle Fittings Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Rubber_Hose.html
Thermal silicone pad,3.20,5.00,USD,50,Pieces,V Global Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Aluminum_Heat_Sink.html
Thermal silicone pad,1.50,1.90,USD,1000,Pieces,Zhongshan Shengerfu Electronic Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Aluminum_Heat_Sink.html
Tire,12.00,18.00,USD,20,piece,Prota(Yantai) Auto Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Tire_Car.html
Tire,3.00,20.00,USD,20,piece,Prota(Yantai) Auto Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Tire_Car.html
Tire,3.46,3.66,USD,5,piece,Guangzhou Four E's Industrial Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Tire_Car.html
Torque damper,15.00,35.00,USD,1,piece,Hubei Junvoch Industrial & Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Torsional_Vibration_Damper.html
Torque damper,9.90,199.90,USD,1,piece,Xuzhou Shangheng Engineering Machinery Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Torsional_Vibration_Damper.html
Torque damper,21.99,38.99,USD,1,piece,Hubei Junvoch Industrial & Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Torsional_Vibration_Damper.html
Transformer,0.02,1.29,USD,100,Piece,Xiamen Actranx New Energy Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Transformer.html
Transformer,0.20,1.00,USD,1000,Piece,Shenzhen Okerda Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Transformer.html
Transformer,2.42,3.10,USD,1000,Piece,AL Transfo Technology (Dongguan) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Transformer.html
Transmission case,5.60,9.25,USD,1000,Pieces,Shandong Dechengxin Metal Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Water_Pump.html
Transmission case,10.00,10.00,USD,100,Pieces,Deqing Lizheng Metal Works Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Water_Pump.html
Transmission machined part,0.50,6.00,USD,1,piece,Yantai Tuomax Metal Product Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/CNC_Machined_Part.html
Transmission machined part,1.50,2.50,USD,1,piece,Taizhou Kecheng Automotive Components Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Injection_Mold_Auto_Part.html
Transmission machined part,0.10,20.00,USD,1,piece,Zhonghe Steel (Tianjin) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Cold_Forged_Part.html
Transmission oil line,4.00,4.50,USD,50,Pieces,Qinghe County Dema Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Transmission oil line,0.40,2.20,USD,500,Meters,He Bei Hong An Rubber & Plastic Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Rubber_Hose.html
Transmission piston,1.00,60.00,USD,5,Sets,Jiashan Yongbang Sealing Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Transmission piston,4.00,6.00,USD,100,Pieces,Xingtai Jungu Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Oil_Seal_Auto.html
Trimming mold,800.00,900.00,USD,1,set,Hengshui Hongmaoda Mould Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Die_Casting_Mold.html
Trimming mold,600.00,10000.00,USD,1,piece,Dongguan Yiteng Silicone Rubber Hardware Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Die_Casting_Mold.html
Trimming mold,1000.00,4000.00,USD,1,set,Ningbo Ningshing Precision Machinery Group Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Die_Casting_Mold.html
V2X terminal,145.71,157.86,USD,4,piece,Guangzhou Ruchu Imp. & Exp. Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
V2X terminal,70.00,95.00,USD,2,piece,Chongqing Chenze Trading Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
V2X terminal,75.00,105.00,USD,100,piece,Qingdao D&E International Trade Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Car_AC_Compressor.html
Vacuum pump,10.56,19.99,USD,20,piece,Rizhao Renhe Auto Parts Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Vacuum_Pump.html
Vacuum pump,34.00,36.00,USD,50,piece,Wenzhou Ideer Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Vacuum_Pump.html
Vacuum pump,24.20,25.00,USD,50,piece,Wuhu GDST Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Vacuum_Pump.html
Valve,1.00,5.00,USD,1,Piece,Shijiazhuang Huacheng Automobile Accessories Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Engine_Valve.html
Valve,2.30,2.70,USD,50,Pieces,IDO Group Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Engine_Valve.html
Valve,0.45,0.50,USD,2,Pieces,Lietuvo International Incorporation,https://www.made-in-china.com/products-search/hot-china-products/Auto_Engine_Valve.html
Various brake parts,13.80,14.50,USD,100,set,Shandong Welle Vehicle and Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Brake_Parts.html
Various brake parts,1.60,3.00,USD,100,set,Hengshui Yongxin Brake Materials Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Brake_Parts.html
Various brake parts,3.90,5.90,USD,100,set,Hengshui Siborui Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Brake_Parts.html
Various casting,0.90,9.90,USD,10,piece,Bestpro (Ningbo) Precision Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Casting.html
Various casting,3.00,8.80,USD,10,piece,JiaXing Hongsteel Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Casting.html
Various casting,0.80,1.70,USD,100,piece,Qingdao Jinchuan Precision Casting Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Casting.html
Various plastic molding,0.80,2.50,USD,1,piece,Shenzhen Bergek Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Plastic_Injection_Molding.html
Various plastic molding,0.10,0.40,USD,1,piece,Yuyao Zetuo Plastic Products Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Plastic_Injection_Molding.html
Various plastic molding,0.02,0.04,USD,100,piece,Ningbo Plestic Metal Product Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Plastic_Injection_Molding.html
Vibration / Acoustic insulator,0.10,5.00,USD,1,Piece,Qingdao Unilutek Industry Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Grommet_Auto.html
Vibration / Acoustic insulator,0.50,2.00,USD,500,Pieces,Ningbo Unimolding Rubber & Plastic Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Grommet_Auto.html
Vibration / Acoustic insulator,1.00,1.40,USD,100,Pieces,Xingtai Jiexin Seals Components Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Bellows_Boot.html
Vibration damping system,0.10,10.00,USD,500,Pieces,Hangzhou Bright Rubber Plastic Product Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Rubber_Bellows_Boot.html
Vibration damping system,0.05,5.00,USD,1,Piece,Wenzhou Heli Spring Manufacture Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Compression_Spring.html
Vibration damping system,1.30,1.50,USD,99,Pieces,Hebei Chaopu Machinery Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Compression_Spring.html
Wafer,10.00,100.00,USD,25,Piece,Fine Silicon Manufacturing (Shanghai) Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Silicon_Wafer.html
Wafer,2.00,10.00,USD,10,Piece,Zhenjiang Zhendi Electric Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Silicon_Wafer.html
Wafer,7.00,12.00,USD,100,Piece,Fine Silicon Manufacturing Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Silicon_Wafer.html
Water pump,5.50,5.98,USD,30,Pieces,Anhui Toba Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Water_Pump.html
Water pump,6.00,6.00,USD,2,Pieces,Beijing Jiapin Ruitong Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Water_Pump.html
Water pump,13.75,22.50,USD,50,Pieces,Hebei Purefine Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Automotive_Water_Pump.html
Wet clutch,7.00,8.00,USD,10,Pieces,Hangzhou Zsoar Trading Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Auto_Bearing.html
Wet clutch,0.35,0.40,USD,100,Pieces,Julu County Datun Rubber Factory,https://www.made-in-china.com/products-search/hot-china-products/Auto_Rubber_Seal_Part.html
Wet separator,60.00,60.00,USD,1,sqm,Dongguan Gelon Lib Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wet_Separator_Lithium_Battery.html
Wet separator,11.50,12.00,USD,1,sqm,Dongguan Gelon Lib Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wet_Separator_Lithium_Battery.html
Wet separator,60.00,60.00,USD,2,roll,Dongguan Gelon Lib Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Wet_Separator_Lithium_Battery.html
Zinc die cast part,0.90,9.90,USD,10,piece,Bestpro (Ningbo) Precision Manufacturing Co. Ltd,https://www.made-in-china.com/products-search/hot-china-products/Zinc_Die_Cast_Part.html
Zinc die cast part,0.10,0.99,USD,500,piece,Shenzhen Huarui Century Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Zinc_Die_Cast_Part.html
Zinc die cast part,5.00,10.00,USD,100,piece,Chongqing Shengpeng Technology Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Zinc_Die_Cast_Part.html
Electric Parking Brake (EPB),18.00,25.00,USD,1,piece,Hangzhou Lizhong Shengteng Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electric_Parking_Brake.html
Electric Parking Brake (EPB),8.00,10.00,USD,100,piece,Wuhu GDST Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electric_Parking_Brake.html
Electric Parking Brake (EPB),15.00,30.00,USD,100,piece,Zhejiang UTS Auto Parts Co. Ltd.,https://www.made-in-china.com/products-search/hot-china-products/Electric_Parking_Brake.html
